interaction_symbol	ligand	receptor	ligand_scarce_rank	ligand_abundant_rank	receptor_scarce_rank	receptor_abundant_rank	scarce_lig_abund_rec_rank	abund_lig_abund_rec_rank	abund_lig_scarce_rec_rank
RARRES2-CCRL2	RARRES2	CCRL2	0.4679334916864608	0.6175771971496437	0.9080459770114943	0.0603448275862069	0.12121212121212122	0.2385557704706641	0.9136041263700838
CCL5-CCRL2	CCL5	CCRL2	0.8456057007125891	0.342042755344418	0.9080459770114943	0.0603448275862069	0.195357833655706	0.21598968407479047	0.7195357833655706
TNFSF13B-TFRC	TNFSF13B	TFRC	0.10688836104513064	0.8194774346793349	0.5201149425287356	0.7787356321839081	0.29206963249516443	0.8555770470664088	0.8323662153449387
TF-TFRC	TF	TFRC	0.8764845605700713	0.850356294536817	0.5201149425287356	0.7787356321839081	0.9568020631850419	0.8749194068343005	0.8439716312056738
PPY-NPY1R	PPY	NPY1R	0.9714964370546318	0.8408551068883611	0.1724137931034483	0.7586206896551724	0.970341715022566	0.8549323017408124	0.4758220502901354
CCL7-ACKR1	CCL7	ACKR1	0.8479809976247031	0.18527315914489312	0.32471264367816094	0.8189655172413793	0.9593810444874274	0.41134751773049644	0.30174081237911027
CCL8-ACKR1	CCL8	ACKR1	0.48931116389548696	0.18527315914489312	0.32471264367816094	0.8189655172413793	0.784655061250806	0.41134751773049644	0.30174081237911027
NPPC-NPR1	NPPC	NPR1	0.5581947743467933	0.7885985748218527	0.3793103448275862	0.5459770114942529	0.6634429400386848	0.7111540941328175	0.7072856221792392
NMB-BRS3	NMB	BRS3	0.052256532066508314	0.75059382422802845	0.5977011494252874	0.13505747126436782	0.059961315280464215	0.33204384268214054	0.8497743391360413
MDK-TSPAN1	MDK	TSPAN1	0.0023752969121140144	1	0.43103448275862066	0.7183908045977011	0.04319793681495809	0.9136041263700838	0.8349451966473244
GDF5-BMPR1A	GDF5	BMPR1A	0.5771971496437055	0.3824228028503563	0.07758620689655173	0.7701149425287356	0.8149580915538363	0.5905867182462927	0.24693745970341716
ANGPTL2-TIE1	ANGPTL2	TIE1	0.9928741092636579	0.8052256532066508	0.9827586206896551	0.29022988505747127	0.6428110896196002	0.5228884590586719	0.9825918762088974
VEGFA-EPHB2	VEGFA	EPHB2	0.007125890736342043	0.8812351543942993	0.09770114942528736	0.9396551724137931	0.058027079303675046	0.9658284977433914	0.36299161831076726
GDNF-EDNRB	GDNF	EDNRB	0.831353919239905	0.39667458432304037	0.5258620689655172	0.20977011494252873	0.475177304964539	0.30754352030947774	0.5899419729206963
NRG1-LGR4	NRG1	LGR4	0.057007125890736345	0.9168646080760094	0.08045977011494253	0.8793103448275862	0.1901998710509349	0.9535783365570599	0.33139909735654416
TNFSF11-LGR4	TNFSF11	LGR4	0.24465558194774348	0.6532066508313539	0.08045977011494253	0.8793103448275862	0.5415860735009671	0.8091553836234687	0.28884590586718245
FGF1-FGFRL1	FGF1	FGFRL1	0.332541567695962	0.46080760095011875	0.3505747126436782	0.6408045977011494	0.5357833655705996	0.591231463571889	0.5080593165699548
SLIT2-DCC	SLIT2	DCC	0.0855106888361045	0.831353919239905	0.09482758620689655	0.9310344827586207	0.2759509993552547	0.941972920696325	0.34300451321727915
FGF21-FGFR1	FGF21	FGFR1	0.9596199524940617	0	0.005747126436781609	0.9511494252873564	0.9993552546744036	0	0
FGF16-FGFR1	FGF16	FGFR1	0.6365795724465558	0	0.005747126436781609	0.9511494252873564	0.9310122501611864	0	0
FGF12-FGFR1	FGF12	FGFR1	0.026128266033254157	0.9524940617577197	0.005747126436781609	0.9511494252873564	0.10896196002578981	0.9871050934880722	0.17923920051579625
FGF21-FGFR2	FGF21	FGFR2	0.9596199524940617	0	0.23275862068965517	0.7327586206896551	0.961960025789813	0	0
FGF12-FGFR2	FGF12	FGFR2	0.026128266033254157	0.9524940617577197	0.23275862068965517	0.7327586206896551	0.09219858156028368	0.900709219858156	0.6073500967117988
SLIT2-ROBO2	SLIT2	ROBO2	0.0855106888361045	0.831353919239905	0.06609195402298851	0.9568965517241379	0.283043197936815	0.950354609929078	0.2940038684719536
SLIT2-ROBO1	SLIT2	ROBO1	0.0855106888361045	0.831353919239905	0.21551724137931033	0.9626436781609196	0.2862669245647969	0.9509993552546744	0.5486782720825274
PTHLH-TSHR	PTHLH	TSHR	0.10926365795724466	0.9097387173396675	0.5574712643678161	0.4224137931034483	0.17794970986460348	0.6718246292714378	0.8865248226950354
ADCYAP1-TSHR	ADCYAP1	TSHR	0.9833729216152018	0.8551068883610451	0.5574712643678161	0.4224137931034483	0.7981947130883301	0.6499032882011605	0.8639587362991619
CCL14-CCR3	CCL14	CCR3	0.48931116389548696	0.18527315914489312	0.9568965517241379	0.09770114942528736	0.18181818181818182	0.20438426821405545	0.539651837524178
CCL3-CCR3	CCL3	CCR3	0.47980997624703087	0.30641330166270786	0.9568965517241379	0.09770114942528736	0.17988394584139264	0.22759509993552546	0.7014829142488717
CCL4-CCR3	CCL4	CCR3	0.48931116389548696	0.18527315914489312	0.9568965517241379	0.09770114942528736	0.18181818181818182	0.20438426821405545	0.539651837524178
GDF15-TGFBR2	GDF15	TGFBR2	0.5938242280285035	0.836104513064133	0.19827586206896552	0.8362068965517241	0.851063829787234	0.9032882011605415	0.513217279174726
WNT5A-FZD10	WNT5A	FZD10	0.07363420427553444	0.9477434679334917	0.5862068965517241	0.3275862068965517	0.10573823339780787	0.6073500967117988	0.9116698903932946
WNT5B-FZD1	WNT5B	FZD1	0.21377672209026127	0.7814726840855107	0.08908045977011494	0.9252873563218391	0.50999355254674406	0.9168278529980658	0.32430689877498386
WNT5B-FZD10	WNT5B	FZD10	0.21377672209026127	0.7814726840855107	0.5862068965517241	0.3275862068965517	0.2508059316569955	0.5460992907801419	0.854287556415216
WNT5B-FZD2	WNT5B	FZD2	0.21377672209026127	0.7814726840855107	0.3706896551724138	0.6091954022988506	0.39587362991618313	0.75177304964539	0.6956802063185042
WNT5B-FZD4	WNT5B	FZD4	0.21377672209026127	0.7814726840855107	0.23563218390804597	0.7241379310344828	0.44745325596389424	0.8033526756931012	0.5538362346872985
WNT5B-FZD5	WNT5B	FZD5	0.21377672209026127	0.7814726840855107	0.1752873563218391	0.646551724137931	0.4158607350096712	0.7711154094132817	0.4622823984526112
WNT5B-FZD7	WNT5B	FZD7	0.21377672209026127	0.7814726840855107	0.42528735632183906	0.5804597701149425	0.3836234687298517	0.7304964539007093	0.7401676337846551
WNT5B-FZD8	WNT5B	FZD8	0.21377672209026127	0.7814726840855107	0.39080459770114945	0.3563218390804598	0.26627981947130885	0.5738233397807866	0.7117988394584139
WNT5B-FZD9	WNT5B	FZD9	0.21377672209026127	0.7814726840855107	0.4454022988505747	0.4454022988505747	0.32043842682140555	0.6402321083172147	0.7627337201805287
WNT11-FZD1	WNT11	FZD1	0.8669833729216152	0.332541567695962	0.08908045977011494	0.9252873563218391	0.9845261121856866	0.6034816247582205	0.24629271437782077
WNT11-FZD10	WNT11	FZD10	0.8669833729216152	0.332541567695962	0.5862068965517241	0.3275862068965517	0.63571889103804	0.34300451321727915	0.5738233397807866
WNT11-FZD2	WNT11	FZD2	0.8669833729216152	0.332541567695962	0.3706896551724138	0.6091954022988506	0.8820116054158608	0.4842037395228885	0.44165054803352677
WNT11-FZD4	WNT11	FZD4	0.8669833729216152	0.332541567695962	0.23563218390804597	0.7241379310344828	0.9400386847195358	0.5325596389426177	0.34107027724049
WNT11-FZD5	WNT11	FZD5	0.8669833729216152	0.332541567695962	0.1752873563218391	0.646551724137931	0.9013539651837524	0.5003223726627982	0.3010960670535139
WNT11-FZD8	WNT11	FZD8	0.8669833729216152	0.332541567695962	0.39080459770114945	0.3563218390804598	0.6686009026434558	0.3597678916827853	0.45390070921985815
WNT11-FZD9	WNT11	FZD9	0.8669833729216152	0.332541567695962	0.4454022988505747	0.4454022988505747	0.7601547388781431	0.4074790457769181	0.4803352675693101
CCL27-CCR2	CCL27	CCR2	0.3515439429928741	0.4418052256532066	0.7442528735632183	0	0	0	0.7369439071566731
CCL27-CCR3	CCL27	CCR3	0.3515439429928741	0.4418052256532066	0.9568965517241379	0.09770114942528736	0.14119922630560927	0.2488716956802063	0.8304319793681496
CCL1-ACKR4	CCL1	ACKR4	0.6365795724465558	0	0.5488505747126436	0.20402298850574713	0.39264990328820115	0	0
CCL1-ACKR1	CCL1	ACKR1	0.6365795724465558	0	0.32471264367816094	0.8189655172413793	0.8762088974854932	0	0
CCL16-ACKR1	CCL16	ACKR1	0.4489311163895487	0.33016627078384797	0.32471264367816094	0.8189655172413793	0.7408123791102514	0.5615731785944552	0.4081237911025145
CCL18-ACKR1	CCL18	ACKR1	0.48931116389548696	0.18527315914489312	0.32471264367816094	0.8189655172413793	0.784655061250806	0.41134751773049644	0.30174081237911027
CXCL3-ACKR1	CXCL3	ACKR1	0.2684085510688836	0.5463182897862233	0.32471264367816094	0.8189655172413793	0.5467440361057382	0.7279174725983236	0.5441650548033526
CXCL9-ACKR1	CXCL9	ACKR1	0.6365795724465558	0	0.32471264367816094	0.8189655172413793	0.8762088974854932	0	0
CXCL10-ACKR1	CXCL10	ACKR1	0.836104513064133	0.3087885985748218	0.32471264367816094	0.8189655172413793	0.9574468085106383	0.5441650548033526	0.3894261766602192
CXCL13-ACKR1	CXCL13	ACKR1	0.6033254156769596	0.3515439429928741	0.32471264367816094	0.8189655172413793	0.8504190844616376	0.5847840103159252	0.4261766602192134
CCL26-ACKR2	CCL26	ACKR2	0.8479809976247031	0.18527315914489312	0.3649425287356322	0.5402298850574713	0.8220502901353965	0.3262411347517731	0.31463571889103803
MIF-ACKR3	MIF	ACKR3	0.46080760095011875	0.8717339667458432	0.5201149425287356	0.28735632183908044	0.402321083172147	0.5428755641521599	0.8523533204384268
PDYN-OPRL1	PDYN	OPRL1	0.46080760095011875	0.4180522565320665	0.4281609195402299	0.5488505747126436	0.5950999355254675	0.5170857511283043	0.5480335267569311
POMC-OPRL1	POMC	OPRL1	0.9168646080760094	0.6365795724465558	0.4281609195402299	0.5488505747126436	0.8633139909735654	0.6415215989684074	0.6731141199226306
GCG-GIPR	GCG	GIPR	0	0.995249406175772	0.08620689655172414	0.9655172413793104	0	0.9980657640232108	0.36041263700838166
GHRH-VIPR2	GHRH	VIPR2	0.1021377672209026	0.9216152019002375	0.5402298850574713	0.3735632183908046	0.1528046421663443	0.63571889103804	0.8800773694390716
GHRH-GHSR	GHRH	GHSR	0.1021377672209026	0.9216152019002375	0.9310344827586207	0.0603448275862069	0.0548033526756931	0.2624113475177305	0.9929078014184397
IAPP-CALCRL	IAPP	CALCRL	0.8812351543942993	0.8788598574821853	0.7040229885057471	0.49712643678160917	0.8110896196002579	0.7188910380399742	0.9426176660219213
INSL3-RXFP4	INSL3	RXFP4	0.39429928741092635	0.34679334916864607	0.5919540229885057	0.4540229885057471	0.4803352675693101	0.42101869761444227	0.5886524822695035
INSL3-RXFP3	INSL3	RXFP3	0.39429928741092635	0.34679334916864607	0.617816091954023	0.3390804597701149	0.40425531914893614	0.35718891038039974	0.5950999355254675
INSL5-RXFP2	INSL5	RXFP2	0.42992874109263657	0.5819477434679335	0.5287356321839081	0.3333333333333333	0.425531914893617	0.475177304964539	0.7143778207607995
INSL5-RXFP1	INSL5	RXFP1	0.42992874109263657	0.5819477434679335	0.7442528735632183	0	0	0	0.8362346872985171
PMCH-MERTK	PMCH	MERTK	0.6033254156769596	0.3515439429928741	0.23850574712643677	0.8275862068965517	0.8613797549967763	0.5880077369439072	0.3552546744036106
RLN1-RXFP3	RLN1	RXFP3	0.22327790973871733	0.6199524940617577	0.617816091954023	0.3390804597701149	0.26434558349451964	0.4945196647324307	0.7975499677627337
RLN1-RXFP4	RLN1	RXFP4	0.22327790973871733	0.6199524940617577	0.5919540229885057	0.4540229885057471	0.3365570599613153	0.5796260477111541	0.7827208252740168
UTS2B-SSTR5	UTS2B	SSTR5	0.8028503562945368	0.47980997624703087	0.9252873563218391	0.16379310344827586	0.3984526112185687	0.2978723404255319	0.8452611218568665
DLK1-NOTCH4	DLK1	NOTCH4	0.004750593824228029	0.9928741092636579	0.28160919540229884	0.5201149425287356	0.04577691811734365	0.7762733720180529	0.6834300451321728
BMP7-HJV	BMP7	HJV	0.4014251781472684	0.7838479809976246	0.9597701149425287	0	0	0	0.9761444229529336
BMP8A-TGFBR1	BMP8A	TGFBR1	0.19239904988123516	0.7125890736342043	0.040229885057471264	0.9109195402298851	0.4764667956157318	0.8665377176015474	0.24306898774983882
BMP8A-TGFBR2	BMP8A	TGFBR2	0.19239904988123516	0.7125890736342043	0.19827586206896552	0.8362068965517241	0.4564796905222437	0.8272082527401676	0.4700193423597679
CCL20-ACKR4	CCL20	ACKR4	0.35629453681710216	0.5676959619952494	0.5488505747126436	0.20402298850574713	0.2578981302385558	0.35654416505480335	0.7214700193423598
CCL21-CCR10	CCL21	CCR10	0.6365795724465558	0	0.882183908045977	0.45689655172413796	0.6460348162475822	0	0
CCN2-FGFR2	CCN2	FGFR2	0.2494061757719715	0.6864608076009501	0.23275862068965517	0.7327586206896551	0.48549323017408125	0.769825918762089	0.5022566086395873
CCN2-IGF2R	CCN2	IGF2R	0.2494061757719715	0.6864608076009501	0	0.9942528735632183	0.5899419729206963	0.8903932946486138	0
DKK2-KREMEN1	DKK2	KREMEN1	0.30641330166270786	0.5629453681710214	0.8390804597701149	0.4339080459770115	0.40361057382333976	0.5357833655705996	0.8620245003223727
FGF22-FGFRL1	FGF22	FGFRL1	0.8171021377672208	0.4845605700712589	0.3505747126436782	0.6408045977011494	0.8794326241134752	0.6079948420373952	0.5319148936170213
FGF3-FGFRL1	FGF3	FGFRL1	0.6365795724465558	0.2992874109263658	0.3505747126436782	0.6408045977011494	0.7923920051579626	0.4700193423597679	0.40038684719535783
FGF4-FGFRL1	FGF4	FGFRL1	0.6365795724465558	0	0.3505747126436782	0.6408045977011494	0.7923920051579626	0	0
GDF1-ACVR1	GDF1	ACVR1	0.6365795724465558	0	0.10057471264367816	0.6839080459770115	0.8085106382978723	0	0
IL26-IL20RB	IL26	IL20RB	0.5890736342042755	0.3919239904988123	0.4454022988505747	0.28448275862068967	0.46808510638297873	0.3481624758220503	0.5351386202450032
KNG1-GPR135	KNG1	GPR135	0.47980997624703087	0.31353919239904987	0.21839080459770116	0.5977011494252874	0.6408768536428111	0.46486137975499675	0.31979368149580917
PTN-PLXNB2	PTN	PLXNB2	0.19714964370546317	0.6912114014251781	0.1781609195402299	0.8563218390804598	0.4700193423597679	0.8226950354609929	0.4410058027079304
SLIT3-ROBO4	SLIT3	ROBO4	0.0688836104513064	0.9287410926365796	0.9022988505747126	0.14367816091954022	0.0670535138620245	0.3849129593810445	0.9890393294648614
VEGFC-VIPR2	VEGFC	VIPR2	0.14726840855106887	0.7529691211401425	0.5402298850574713	0.3735632183908046	0.2082527401676338	0.5789813023855577	0.8214055448098001
WNT1-FZD10	WNT1	FZD10	0.6365795724465558	0	0.5862068965517241	0.3275862068965517	0.5293359123146357	0	0
WNT1-FZD2	WNT1	FZD2	0.6365795724465558	0	0.3706896551724138	0.6091954022988506	0.7633784655061251	0	0
WNT1-FZD4	WNT1	FZD4	0.6365795724465558	0	0.23563218390804597	0.7241379310344828	0.8252740167633784	0	0
WNT10A-FZD1	WNT10A	FZD1	0.25415676959619954	0.6247030878859857	0.08908045977011494	0.9252873563218391	0.5718891038039974	0.8117343649258543	0.29593810444874274
WNT10A-FZD5	WNT10A	FZD5	0.25415676959619954	0.6247030878859857	0.1752873563218391	0.646551724137931	0.463571889103804	0.690522243713733	0.4126370083816892
WNT10A-FZD8	WNT10A	FZD8	0.25415676959619954	0.6247030878859857	0.39080459770114945	0.3563218390804598	0.30689877498388135	0.5087040618955513	0.6428110896196002
WNT10B-FZD7	WNT10B	FZD7	0.31116389548693585	0.5914489311163895	0.42528735632183906	0.5804597701149425	0.4835589941972921	0.6331399097356544	0.6524822695035462
WNT16-FZD2	WNT16	FZD2	0.48931116389548696	0.18527315914489312	0.3706896551724138	0.6091954022988506	0.6550612508059317	0.35074145712443583	0.32043842682140555
WNT2B-FZD7	WNT2B	FZD7	0.28978622327790976	0.8099762470308789	0.42528735632183906	0.5804597701149425	0.4693745970341715	0.7479045776918117	0.7575757575757576
WNT3A-FZD10	WNT3A	FZD10	0.6365795724465558	0	0.5862068965517241	0.3275862068965517	0.5293359123146357	0	0
WNT6-FZD7	WNT6	FZD7	0.40380047505938244	0.42280285035629456	0.42528735632183906	0.5804597701149425	0.5699548678272083	0.5383623468729851	0.5493230174081238
WNT7A-FZD1	WNT7A	FZD1	0.8693586698337292	0.18527315914489312	0.08908045977011494	0.9252873563218391	0.9851708575112831	0.4435847840103159	0.20954223081882656
WNT7B-FZD5	WNT7B	FZD5	0.27790973871733965	0.5985748218527316	0.1752873563218391	0.646551724137931	0.4816247582205029	0.6756931012250161	0.40038684719535783
WNT7B-FZD8	WNT7B	FZD8	0.27790973871733965	0.5985748218527316	0.39080459770114945	0.3563218390804598	0.3288201160541586	0.49645390070921985	0.627337201805287
WNT8A-FZD4	WNT8A	FZD4	0.6365795724465558	0	0.23563218390804597	0.7241379310344828	0.8252740167633784	0	0
WNT8A-FZD5	WNT8A	FZD5	0.6365795724465558	0	0.1752873563218391	0.646551724137931	0.7949709864603481	0	0
WNT9A-FZD10	WNT9A	FZD10	0.32304038004750596	0.7220902612826603	0.5862068965517241	0.3275862068965517	0.34622823984526113	0.5261121856866537	0.8310767246937459
WNT9A-FZD4	WNT9A	FZD4	0.32304038004750596	0.7220902612826603	0.23563218390804597	0.7241379310344828	0.5693101225016118	0.7794970986460348	0.5325596389426177
WNT9B-FZD10	WNT9B	FZD10	0.29453681710213775	0.5130641330166271	0.5862068965517241	0.3275862068965517	0.3230174081237911	0.4345583494519665	0.7098646034816247
WNT9B-FZD4	WNT9B	FZD4	0.29453681710213775	0.5130641330166271	0.23563218390804597	0.7241379310344828	0.536428110896196	0.65892972275951	0.4377820760799484
WNT9B-FZD5	WNT9B	FZD5	0.29453681710213775	0.5130641330166271	0.1752873563218391	0.646551724137931	0.498388136686009	0.620889748549323	0.3662153449387492
WNT9B-FZD8	WNT9B	FZD8	0.29453681710213775	0.5130641330166271	0.39080459770114945	0.3563218390804598	0.344294003868472	0.4551901998710509	0.5809155383623469
ZP3-MERTK	ZP3	MERTK	0.8004750593824228	0.4679334916864608	0.23850574712643677	0.8275862068965517	0.950354609929078	0.6763378465506125	0.41843971631205673
BDNF-DDR1	BDNF	DDR1	0.25415676959619954	0.6437054631828979	0.1839080459770115	0.8591954022988506	0.5454545454545454	0.7981947130883301	0.4326241134751773
BMP15-ACVR1	BMP15	ACVR1	0.6365795724465558	0	0.10057471264367816	0.6839080459770115	0.8085106382978723	0	0
BMP15-ACVR2B	BMP15	ACVR2B	0.6365795724465558	0	0.028735632183908046	0.9080459770114943	0.9090909090909091	0	0
BMP3-ACVR1	BMP3	ACVR1	0.14489311163895488	0.8931116389548693	0.10057471264367816	0.6839080459770115	0.329464861379755	0.8349451966473244	0.3655705996131528
BMP3-ACVR2A	BMP3	ACVR2A	0.14489311163895488	0.8931116389548693	0.1206896551724138	0.8505747126436781	0.38168923275306255	0.9342359767891683	0.4094132817537073
FGF10-FGFR3	FGF10	FGFR3	0.36342042755344417	0.41092636579572445	0.10632183908045977	0.9166666666666666	0.7072856221792392	0.662153449387492	0.2765957446808511
FGF10-FGFR4	FGF10	FGFR4	0.36342042755344417	0.41092636579572445	0.031609195402298854	0.9367816091954023	0.7182462927143778	0.6724693745970342	0.19793681495809157
INHBE-ACVR1	INHBE	ACVR1	0.29691211401425177	0.5344418052256532	0.10057471264367816	0.6839080459770115	0.5183752417794971	0.6531270148291425	0.29206963249516443
INHBE-ACVR1B	INHBE	ACVR1B	0.29691211401425177	0.5344418052256532	0.03735632183908046	0.9137931034482759	0.6189555125725339	0.7601547388781431	0.21405544809800128
LTA-EDNRA	LTA	EDNRA	0.5866983372921615	0.342042755344418	0.4511494252873563	0.33620689655172414	0.5093488072211476	0.3533204384268214	0.49258542875564154
NTF4-NTRK3	NTF4	NTRK3	0.43705463182897863	0.43705463182897863	0.3045977011494253	0.6781609195402298	0.6524822695035462	0.5925209542230819	0.4577691811734365
VEGFB-TYRO3	VEGFB	TYRO3	0.009501187648456057	0.9857482185273159	0.48563218390804597	0.6896551724137931	0.05609284332688588	0.8884590586718246	0.8646034816247582
PRL-ERBB2	PRL	ERBB2	0.8479809976247031	0.18527315914489312	0.39655172413793105	0.8045977011494253	0.9561573178594455	0.4087685364281109	0.3307543520309478
BDNF-ERBB2	BDNF	ERBB2	0.25415676959619954	0.6437054631828979	0.39655172413793105	0.8045977011494253	0.5196647324306899	0.7769181173436492	0.6550612508059317
SEMA3E-NRP2	SEMA3E	NRP2	0.4346793349168646	0.7553444180522565	0.8045977011494253	0.5574712643678161	0.5834945196647324	0.7034171502256609	0.938749194068343
BMP15-TGFBR1	BMP15	TGFBR1	0.6365795724465558	0	0.040229885057471264	0.9109195402298851	0.9136041263700838	0	0
EFNA4-PDGFRB	EFNA4	PDGFRB	0.1543942992874109	0.8669833729216152	0.7385057471264368	0.5287356321839081	0.28175370728562216	0.7382333978078659	0.9458413926499033
NGF-ERBB2	NGF	ERBB2	0.2375296912114014	0.6579572446555819	0.39655172413793105	0.8045977011494253	0.4990328820116054	0.7852998065764023	0.662153449387492
