hgnc_symbol	sc_beta_scRNA_Melton2019	h_beta_scRNA_Melton2019	SCbeta_Hbeta_scRNA_Melton2019
TKT	54.87136019	172.5462957	1.652858257
TLCD1	24.67495504	24.45211716	-0.013088071
TLCD2	2.651543841	13.40031279	2.337362169
TLDC1	30.10282126	10.77550926	-1.48214265
TLDC2	1	1	0
TLE1	105.6562234	43.93092235	-1.266069053
TLE2	102.5679547	57.05494004	-0.846156349
TLE3	60.26803178	7.874410611	-2.936149101
TLE4	17.78094105	6.700156397	-1.408065004
TLE6	30.10282126	9.186812379	-1.712262433
TLK1	58.39635377	41.23704504	-0.501937335
TLK2	83.63281221	26.04081404	-1.683294527
TLL1	1	1	0
TLL2	1.18539607	9.877550152	3.058784087
TLN1	114.3907208	84.75352473	-0.432624754
TLN2	5.490255483	2.27943465	-1.268197236
TLR1	1	1	0
TLR10	1	5.802197292	2.536599352
TLR2	1	1	0
TLR3	1	3.177393755	1.667843886
TLR4	1	1	0
TLR5	8.547329558	3.522762642	-1.278766478
TLR6	1	2.27943465	1.188676049
TLR7	1	3.108319978	1.636135026
TLR8	1	1	0
TLX2	1	1	0
TLX3	1	1	0
TM2D1	85.69165802	79.57299143	-0.10687593
TM2D2	56.930206	33.50078198	-0.764999548
TM2D3	95.29960511	93.11145178	-0.03351162
TM4SF1	1	13.6766079	3.77363855
TM4SF18	1	1	0
TM4SF19	1	1.105180437	0.14428193
TM4SF4	17.12585375	64.86027687	1.921159272
TM4SF5	1	1	0
TM6SF1	1.466147771	1	-0.552030518
TM6SF2	4.367248679	4.973311965	0.187482248
TM7SF2	124.840923	23.20878917	-2.427347766
TM7SF3	41.67603026	55.32809561	0.408794403
TM9SF1	8.297772491	33.01726554	1.992424636
TM9SF2	403.6273619	143.3280879	-1.493702617
TM9SF3	263.7506256	146.712703	-0.846180725
TM9SF4	60.04966934	37.7142824	-0.671045326
TMA16	12.10351777	14.98900967	0.308478653
TMA7	417.914504	406.4991793	-0.039955389
TMBIM1	34.18931823	89.38146781	1.386430082
TMBIM4	77.8306104	99.7425344	0.35787119
TMBIM6	782.5173795	658.6875402	-0.248528534
TMC2	1	1	0
TMC3	1	1	0
TMC4	41.89439269	25.35007626	-0.724767073
TMC5	1	3.660910196	1.872202384
TMC6	1	1.381475546	0.466210024
TMC7	1.653315572	11.46624703	2.79395924
TMC8	1	1	0
TMCC1	127.64844	40.82260238	-1.644735846
TMCC2	18.18647129	14.64364078	-0.312591355
TMCC3	214.7750511	36.74724952	-2.54711824
TMCO1	181.1784309	158.1098762	-0.196483727
TMCO3	182.6445787	139.5981039	-0.387759586
TMCO4	3.55618821	17.3375181	2.285493803
TMCO5A	1	1	0
TMCO6	6.394899852	7.598115502	0.248719877
TMED1	37.49594938	45.51961923	0.279753738
TMED10	263.0019544	517.017223	0.97513882
TMED2	442.339902	308.9670058	-0.517702606
TMED3	197.8675598	487.9371628	1.302160264
TMED4	159.56055	185.8084609	0.219712196
TMED5	72.43393881	46.14128323	-0.650607701
TMED6	21.05637756	72.73468748	1.788386292
TMED7	156.2539188	157.0046958	0.006915336
TMED8	193.344338	42.68759436	-2.179283748
TMED9	135.9150178	319.7425151	1.234205713
TMEFF1	54.30985679	1	-5.763142154
TMEFF2	5.365476949	1	-2.423706421
TMEM100	1	1	0
TMEM101	58.1467967	45.45054545	-0.355402108
TMEM102	2.308402873	3.039246201	0.396818516
TMEM104	13.97519577	15.12715723	0.114272401
TMEM105	1	2.55572976	1.353735295
TMEM106A	1.715704838	15.26530478	3.153383109
TMEM106B	154.4758247	63.96231777	-1.272086953
TMEM106C	13.07055141	49.80219342	1.929889279
TMEM107	22.64730387	30.32338823	0.421091655
TMEM108	20.08934393	18.78806742	-0.096613774
TMEM109	58.30276987	174.618509	1.582570158
TMEM11	35.34351967	52.49607074	0.570763726
TMEM110	4.803973547	10.77550926	1.165455941
TMEM114	5.490255483	1	-2.456873285
TMEM115	59.80011228	37.29983974	-0.680978761
TMEM116	5.209503782	16.43955899	1.657953734
TMEM117	3.306631143	2.072213319	-0.674189596
TMEM119	1	1.105180437	0.14428193
TMEM120A	32.847949	16.85400166	-0.96271212
TMEM120B	5.303087682	21.8963874	2.045788357
TMEM121	4.367248679	7.805336833	0.837736209
TMEM123	57.17976307	111.8304454	0.967736463
TMEM125	40.14749322	22.58712517	-0.82980925
TMEM126A	23.20880727	37.57613484	0.695144293
TMEM126B	60.95431371	38.26687262	-0.671632323
TMEM127	69.31447547	44.96702901	-0.624289105
TMEM128	29.60370712	22.7943465	-0.3771018
TMEM129	30.91388172	35.5729953	0.202527638
TMEM130	38.61895618	23.27786295	-0.730350555
TMEM131	99.19893429	28.73469135	-1.787531069
TMEM132A	179.0260012	69.83358884	-1.358176114
TMEM132B	140.2822665	8.219779497	-4.093089142
TMEM132C	1	3.31554131	1.72924443
TMEM132D	12.57143727	8.91051727	-0.49656851
TMEM132E	1	1	0
TMEM133	1	1.864991987	0.899169432
TMEM134	38.68134545	50.76922631	0.392316298
TMEM135	25.61079404	21.41287096	-0.258273743
TMEM136	14.66147771	8.081631943	-0.859311964
TMEM138	40.89616442	31.98115888	-0.354743324
TMEM139	1	1	0
TMEM140	1	10.01569771	3.32419102
TMEM141	39.71076835	139.7362515	1.815104164
TMEM143	14.84864551	11.12087814	-0.417060622
TMEM144	6.332510585	7.529041724	0.249688671
TMEM145	23.58314287	5.318680851	-2.14861562
TMEM147	169.7611951	169.3689019	-0.003337714
TMEM14A	188.3843913	60.57770268	-1.636820662
TMEM14B	83.66400685	68.59026085	-0.286603351
TMEM14C	88.49917503	90.83201713	0.037536912
TMEM150A	12.6962158	7.39089417	-0.780577735
TMEM150B	1	3.177393755	1.667843886
TMEM150C	2.651543841	20.79120696	2.971069004
TMEM151A	14.91103478	18.58084609	0.317435818
TMEM151B	14.19355821	3.660910196	-1.954962017
TMEM154	1	6.009418624	2.587225425
TMEM156	1	8.15070572	3.026924979
TMEM158	9.732725629	22.65619895	1.218990049
TMEM159	1	10.43014037	3.382686669
TMEM160	21.80504876	37.85242995	0.795723701
TMEM161A	9.857504162	13.60753413	0.465111335
TMEM161B	21.9298273	12.29513236	-0.834807185
TMEM163	88.87351063	76.25745012	-0.220875186
TMEM164	160.0284695	44.82888146	-1.835828179
TMEM165	53.87313192	36.33280685	-0.568293115
TMEM167A	156.3786974	147.1962194	-0.087303378
TMEM167B	56.05675626	69.48821995	0.30988016
TMEM168	8.235383224	17.47566565	1.085439719
TMEM169	36.52891574	2.003139541	-4.188704102
TMEM17	15.50373281	38.75038906	1.321595182
TMEM170A	50.47291688	19.13343631	-1.399413463
TMEM170B	16.50196108	4.697016856	-1.812820808
TMEM171	1.528537038	1	-0.61215151
TMEM173	1	13.19309146	3.721710758
TMEM175	19.30947809	33.1554131	0.77993526
TMEM176A	190.5056263	143.604383	-0.407733824
TMEM176B	201.6733051	164.3955899	-0.294848533
TMEM177	1.27897997	8.496074606	2.731802764
TMEM178A	6.176537418	1	-2.626798286
TMEM178B	46.32403064	17.06122299	-1.441039721
TMEM179	50.81605785	37.29983974	-0.446115028
TMEM179B	59.86250154	55.88068583	-0.099302841
TMEM18	10.88692707	20.16954297	0.889581596
TMEM181	78.51689233	52.28884941	-0.586499748
TMEM182	10.85573243	7.114599061	-0.609602705
TMEM183A	116.5119558	63.47880133	-0.876131213
TMEM184A	30.35237832	25.69544515	-0.24029692
TMEM184B	113.4236871	70.31710528	-0.689774375
TMEM184C	32.91033826	16.43955899	-1.001369257
TMEM185A	42.48709072	19.82417408	-1.099763798
TMEM185B	11.13648413	6.700156397	-0.733027159
TMEM186	1.497342404	15.61067367	3.382056725
TMEM187	11.6667929	13.6766079	0.229302423
TMEM189	18.12408202	44.6907339	1.302067812
TMEM19	21.9298273	24.72841227	0.173275161
TMEM190	4.180080879	1	-2.063530857
TMEM191B	1	1	0
TMEM191C	5.958174984	2.486655982	-1.260663563
TMEM192	32.97272753	44.96702901	0.447594335
TMEM196	116.3559827	21.2747234	-2.451333111
TMEM198	25.14287454	34.6750362	0.463747789
TMEM199	53.62357486	24.59026471	-1.124780135
TMEM2	4.897557448	21.96546118	2.16510247
TMEM200A	54.68419239	37.43798729	-0.546620976
TMEM200B	1	1	0
TMEM200C	12.44665874	1	-3.637686603
TMEM201	19.77739759	9.048664825	-1.128075765
TMEM203	27.42008278	22.5180514	-0.284150938
TMEM204	1	1	0
TMEM205	139.814347	161.908934	0.211670184
TMEM206	6.582067653	3.246467532	-1.019670074
TMEM208	78.8600333	246.248016	1.642745876
TMEM209	7.330738855	7.459967947	0.025210819
TMEM210	1	1	0
TMEM212	1	12.50235369	3.644127817
TMEM213	1	15.26530478	3.932184489
TMEM214	60.82953518	71.62950705	0.235782033
TMEM215	1	1	0
TMEM216	31.44419049	28.18210113	-0.158014318
TMEM217	1.060617536	2.832024869	1.416929427
TMEM218	9.296000761	13.53846035	0.542381587
TMEM219	65.29036776	162.1852291	1.31270036
TMEM220	3.46260431	11.32809948	1.709976401
TMEM221	1	2.762951091	1.466210024
TMEM222	43.79726533	30.18524067	-0.536997488
TMEM223	14.16236357	25.5572976	0.851673236
TMEM229A	2.869906275	1	-1.521003622
TMEM229B	14.50550454	8.634222161	-0.748462358
TMEM230	115.7632846	111.346929	-0.056115994
TMEM231	6.176537418	12.91679635	1.064378103
TMEM232	2.745127741	4.213500415	0.618145982
TMEM233	4.367248679	4.83516441	0.146840263
TMEM234	7.143571054	7.805336833	0.127815438
TMEM236	3.524993577	7.805336833	1.146840263
TMEM237	25.57959941	9.739402597	-1.393088484
TMEM238	31.44419049	50.21663609	0.675371894
TMEM239	1	1	0
TMEM240	2.682738475	2.141287096	-0.325228181
TMEM241	3.899329178	8.703295938	1.158335902
TMEM242	53.31162852	29.83987179	-0.837208916
TMEM243	3.618577477	9.186812379	1.344141704
TMEM245	234.2093078	94.21663222	-1.313744743
TMEM246	97.29606165	60.57770268	-0.683594542
TMEM248	177.9965783	128.9607422	-0.464917556
TMEM249	1	1	0
TMEM25	82.41622151	39.30297928	-1.068289646
TMEM251	28.16875398	25.97174026	-0.117153063
TMEM253	1	1	0
TMEM254	13.50727627	12.29513236	-0.135649521
TMEM255A	4.398443313	1	-2.136993019
TMEM255B	1	1.657770655	0.72924443
TMEM256	88.21842333	93.04237801	0.076807994
TMEM257	1	1	0
TMEM258	344.3263637	514.0470506	0.578123768
TMEM259	48.22690328	59.47252224	0.302385087
TMEM26	1	1	0
TMEM260	18.84155859	15.54159989	-0.277783285
TMEM261	64.72886436	79.91836032	0.304117791
TMEM262	1	1	0
TMEM263	80.4509596	76.18837635	-0.078538719
TMEM265	3.774550644	3.384615087	-0.15731313
TMEM266	2.464376041	9.324959934	1.919875112
TMEM267	15.09820258	19.27158386	0.352098338
TMEM268	4.897557448	9.532181266	0.960743971
TMEM269	1	1	0
TMEM27	1.029422903	19.68602653	4.257264253
TMEM30A	174.7523364	173.7896237	-0.007969798
TMEM30B	69.1585023	34.19151976	-1.016268077
TMEM31	1	1	0
TMEM33	164.9884162	60.92307157	-1.437304151
TMEM35A	1.715704838	1	-0.77880138
TMEM35B	1	1	0
TMEM37	169.3868595	98.56828019	-0.7811266
TMEM38A	11.7603768	16.85400166	0.519156888
TMEM38B	21.71146486	38.68131528	0.833179784
TMEM39A	22.05460583	37.0926184	0.750052136
TMEM39B	18.93514249	21.82731362	0.205068305
TMEM40	1	1	0
TMEM41A	27.57605595	35.29670019	0.356117185
TMEM41B	72.90185831	31.49764244	-1.210711741
TMEM42	37.83909034	34.88225753	-0.117383994
TMEM43	26.07871354	26.80062559	0.039393973
TMEM44	3.181852609	36.74724952	3.529697357
TMEM45A	39.61718445	30.94505222	-0.356417596
TMEM45B	2.18362434	18.37362476	3.072839682
TMEM47	9.670336362	1	-3.273566072
TMEM5	18.56080689	33.43170821	0.848957642
TMEM50A	114.6714725	63.20250622	-0.859452855
TMEM50B	82.19785907	39.37205305	-1.061928874
TMEM51	12.6962158	31.22134733	1.298134241
TMEM52	1	1	0
TMEM52B	1	1	0
TMEM53	33.37825776	13.81475546	-1.272698628
TMEM54	25.23645844	53.87754628	1.094174685
TMEM55A	58.98905181	19.89324786	-1.568168383
TMEM55B	64.22975022	54.01569384	-0.249863054
TMEM56	55.83839383	7.598115502	-2.877543895
TMEM57	78.42330843	38.81946284	-1.014502351
TMEM59	534.1457081	558.3924156	0.064046002
TMEM59L	52.81251439	30.1161669	-0.81034167
TMEM60	39.86674152	53.60125117	0.427080984
TMEM61	3.868134545	62.51176844	4.014417935
TMEM62	20.68204196	15.12715723	-0.451237737
TMEM63A	1.715704838	6.147566179	1.841213981
TMEM63B	46.16805747	32.46467532	-0.508024251
TMEM63C	49.44349398	26.66247803	-0.890969825
TMEM64	83.28967124	46.55572589	-0.839178982
TMEM65	98.85579332	36.67817574	-1.43040363
TMEM67	10.10706123	16.99214921	0.749504766
TMEM68	38.40059375	30.53060956	-0.330872224
TMEM69	43.8596546	27.49136336	-0.673915995
TMEM70	39.86674152	56.22605471	0.496053127
TMEM71	1	1	0
TMEM72	1	1	0
TMEM74	1.746899472	1	-0.804796588
TMEM74B	40.39705029	12.98587013	-1.637307268
TMEM78	1	5.802197292	2.536599352
TMEM79	1.18539607	4.766090633	2.007437207
TMEM80	36.49772111	22.37990384	-0.705602548
TMEM81	2.27720824	1.5196231	-0.583552677
TMEM82	1.590926305	1	-0.669867008
TMEM86A	14.50550454	6.492935065	-1.159657791
TMEM86B	33.84617727	5.664049738	-2.579087059
TMEM87A	121.097567	76.67189279	-0.659400178
TMEM87B	26.39065988	30.04709312	0.187198001
TMEM88	5.459060849	1.105180437	-2.304370849
TMEM89	1	1	0
TMEM8A	105.4690556	34.81318375	-1.599114114
TMEM8B	24.45659261	27.35321581	0.161487039
TMEM9	180.4609544	141.739391	-0.348445965
TMEM91	8.328967124	2.55572976	-1.704402303
TMEM92	1	1	0
TMEM94	34.12692897	15.74882122	-1.115666745
TMEM97	30.60193539	6.285713733	-2.283474423
TMEM98	159.810107	8.012558165	-4.317951918
TMEM99	28.01278082	33.08633932	0.240150474
TMEM9B	121.7214596	86.13500028	-0.49891205
TMF1	46.54239307	54.70643161	0.233165063
TMIE	1	1	0
TMIGD2	1	5.664049738	2.501833934
TMIGD3	1	1	0
TMLHE	12.9769675	9.324959934	-0.476783858
TMOD1	117.7597412	471.7738989	2.002249197
TMOD2	130.4871516	42.48037303	-1.619039419
TMOD3	39.58598982	33.84615087	-0.225998152
TMOD4	1	1	0
TMPO	55.2456958	17.61381321	-1.649154797
TMPPE	1	1	0
TMPRSS11B	1	2.003139541	1.002262925
TMPRSS12	1	1	0
TMPRSS13	1	4.489795524	2.166649743
TMPRSS2	1	3.108319978	1.636135026
TMPRSS3	1	1	0
TMPRSS4	1	1	0
TMPRSS5	1	1	0
TMPRSS6	31.03866026	5.664049738	-2.454160448
TMPRSS7	1	2.486655982	1.314206931
TMSB10	458.8730577	160.5965322	-1.514654362
TMSB15A	28.26233788	1	-4.820808906
TMSB15B	19.18469956	5.180533297	-1.888783647
TMSB4X	844.1267805	496.0187947	-0.767064908
TMSB4Y	2.994684809	1	-1.582404167
TMTC1	39.99152005	1	-5.321622213
TMTC2	6.238926685	4.144426637	-0.590125331
TMTC3	35.81143917	8.288853274	-2.111176068
TMTC4	89.06067843	5.871271069	-3.923043831
TMUB1	49.47468861	73.56357281	0.572300923
TMUB2	30.25879442	60.85399779	1.007997535
TMX1	103.1606527	49.66404587	-1.054619107
TMX2	41.20811075	85.78963139	1.05787497
TMX3	39.74196298	18.51177231	-1.102220109
TMX4	404.2824492	129.5824062	-1.641493722
TNC	1	2.141287096	1.09847824
TNF	1	1	0
TNFAIP1	47.01031257	24.86655982	-0.918770342
TNFAIP2	4.273664779	4.558869301	0.0932023
TNFAIP3	6.457289119	17.26844432	1.41913759
TNFAIP6	1	1	0
TNFAIP8	1.778094105	23.69230561	3.736015015
TNFAIP8L1	7.892242257	22.17268251	1.490276176
TNFAIP8L2	1	1	0
TNFAIP8L3	2.994684809	6.35478751	1.085439719
TNFRSF10A	1	1	0
TNFRSF10B	6.426094486	6.976451506	0.118551219
TNFRSF10C	1	1.5196231	0.603713548
TNFRSF10D	10.38781293	1.381475546	-2.910610009
TNFRSF11A	2.963490175	50.63107875	4.094654043
TNFRSF11B	1.809288739	7.045525283	1.96128461
TNFRSF12A	1.466147771	165.5007704	6.818663604
TNFRSF13B	1	1	0
TNFRSF13C	1	1	0
TNFRSF14	1	12.91679635	3.691176389
TNFRSF18	1	1.036106659	0.051172525
TNFRSF19	11.4796251	11.53532081	0.0069826
TNFRSF1A	32.9415329	117.4944952	1.83461357
TNFRSF1B	1	3.937205305	1.977171944
TNFRSF21	26.39065988	114.9387654	2.122766128
TNFRSF25	2.27720824	2.832024869	0.314567709
TNFRSF4	1	1	0
TNFRSF6B	10.2630344	3.660910196	-1.487183056
TNFRSF9	1	18.78806742	4.231744771
TNFSF10	2.464376041	11.2590257	2.191787669
TNFSF11	1.029422903	1	-0.041835786
TNFSF12	4.679195014	21.62009229	2.20804042
TNFSF13	2.745127741	40.96074993	3.899296939
TNFSF13B	3.36902041	1.105180437	-1.608047239
TNFSF14	1	2.901098646	1.536599352
TNFSF15	1	17.06122299	4.092649161
TNFSF4	4.616805747	1.5196231	-1.603181484
TNFSF9	1	1	0
TNIK	15.81567915	22.7943465	0.52732054
TNIP1	24.58137114	27.83673225	0.179424472
TNIP2	12.8833836	17.68288699	0.456842292
TNIP3	1	3.453688864	1.788138119
TNK1	12.6026319	10.22291904	-0.301917854
TNK2	34.65723774	26.31710915	-0.397155651
TNKS	107.5902907	36.26373308	-1.568948538
TNKS1BP1	39.89793615	11.60439458	-1.781642863
TNKS2	110.9281165	45.3123979	-1.291647341
TNN	1	1	0
TNNC1	1	1	0
TNNC2	1	1	0
TNNI1	1	1	0
TNNI2	1	1	0
TNNI3	1.684510205	1	-0.752329168
TNNI3K	1	1.657770655	0.72924443
TNNT1	1	1	0
TNNT2	1	6.838303951	2.77363855
TNNT3	1	1	0
TNP1	1	1	0
TNPO1	206.0405538	73.01098259	-1.496742922
TNPO2	193.344338	97.11773087	-0.993365897
TNPO3	65.38395166	42.75666814	-0.612787139
TNR	42.14394976	6.976451506	-2.594760213
TNRC18	55.86958846	27.69858469	-1.012250932
TNRC6A	171.9448194	95.39088643	-0.850022305
TNRC6B	230.2787839	66.93249019	-1.782602904
TNRC6C	37.27758694	12.57142747	-1.568159999
TNS1	3.712161378	58.43641558	3.976536353
TNS2	1.029422903	25.00470738	4.602292031
TNS3	82.32263761	67.41600663	-0.288198035
TNS4	1	1	0
TNXB	1.310174604	1	-0.389759089
TOB1	18.84155859	50.70015253	1.428071777
TOB2	14.03758504	19.96232164	0.507984755
TOE1	18.52961225	8.496074606	-1.124964352
TOGARAM1	35.43710357	17.26844432	-1.037122572
TOGARAM2	20.61965269	12.01883725	-0.778722702
TOLLIP	101.1330016	119.9120774	0.24572312
TOM1	66.8189048	44.4144388	-0.589227574
TOM1L1	45.38819163	32.11930644	-0.498876269
TOM1L2	80.10781864	42.82574192	-0.903464819
TOMM20	98.88698796	222.1412678	1.167624829
TOMM20L	1	1	0
TOMM22	103.7845454	72.18209726	-0.523878661
TOMM34	183.2372767	133.5196115	-0.456661365
TOMM40	66.8189048	36.81632329	-0.859910779
TOMM40L	7.82985299	5.59497596	-0.484853288
TOMM5	3.431409677	15.47252611	2.172835472
TOMM6	1	2.348508428	1.231744771
TOMM7	472.8170588	938.5744858	0.989189155
TOMM70	138.9097026	61.82103067	-1.167977761
TONSL	1	9.255886156	3.21037112
TOP1	209.5343527	69.62636751	-1.589481127
TOP1MT	10.98051097	8.288853274	-0.40570076
TOP2A	1.27897997	1	-0.354993671
TOP2B	201.8604729	56.36420227	-1.840507357
TOP3A	3.306631143	12.22605858	1.886525359
TOP3B	6.956403254	4.144426637	-0.747169041
TOPBP1	19.24708882	8.634222161	-1.156502131
TOPORS	63.16913269	27.14599447	-1.218480427
TOR1A	45.9185004	19.47880519	-1.23717034
TOR1AIP1	39.49240592	54.22291517	0.457327418
TOR1AIP2	71.27973738	80.54002432	0.176213886
TOR1B	14.50550454	12.08791103	-0.263035531
TOR2A	21.86743803	6.492935065	-1.751841519
TOR3A	20.37009563	184.4269854	3.178525108
TOR4A	1	2.27943465	1.188676049
TOX	85.00537608	45.10517657	-0.91426107
TOX2	2.464376041	1.036106659	-1.250049889
TOX3	84.97418145	11.32809948	-2.90711872
TOX4	60.20564251	94.90736999	0.65662142
TP53	19.83978686	17.82103454	-0.154815437
TP53AIP1	1	1.243327991	0.314206931
TP53BP1	67.53638137	58.57456314	-0.205390592
TP53BP2	31.84972073	11.88068969	-1.422662133
TP53I11	116.4495666	22.03453495	-2.401866916
TP53I13	58.95785717	57.33123515	-0.04036273
TP53I3	17.37541082	2.486655982	-2.804768253
TP53INP1	93.64628954	12.64050124	-2.88916816
TP53INP2	30.04043199	29.28728157	-0.03663127
TP53RK	10.1694505	22.03453495	1.115524723
TP53TG1	4.803973547	42.75666814	3.153849322
TP53TG5	1	1	0
TP63	1	1	0
TP73	1	1	0
TPBG	1.466147771	1.864991987	0.347138914
TPBGL	1.497342404	1.864991987	0.316765265
TPCN1	18.15527665	18.37362476	0.017247356
TPCN2	3.587382844	7.874410611	1.134240226
TPD52	310.4489918	305.8586858	-0.021491
TPD52L1	7.736269089	6.147566179	-0.331622616
TPD52L2	36.49772111	36.81632329	0.012539172
TPGS1	30.63313002	25.69544515	-0.25358014
TPGS2	39.11807031	17.06122299	-1.197114138
TPH1	144.5247367	2.27943465	-5.986496584
TPH2	1	1	0
TPI1	499.8004167	498.6435982	-0.003343076
TPK1	29.38534469	14.36734568	-1.032303268
TPM1	108.4949351	66.86341641	-0.698338717
TPM2	1	1	0
TPM3	276.2596736	176.8288699	-0.643671149
TPM4	73.52575098	73.83986792	0.006150358
TPMT	31.22582806	37.85242995	0.277646087
TPP1	24.05106237	133.5196115	2.472879136
TPP2	38.80612398	15.95604255	-1.282181465
TPPP	30.35237832	33.84615087	0.157182207
TPPP2	1	1	0
TPPP3	68.1290794	269.1805101	1.982231338
TPR	122.4701308	45.10517657	-1.441065013
TPRA1	12.00993387	17.54473943	0.546810314
TPRG1	1	1	0
TPRG1L	62.85718635	75.98115502	0.273563948
TPRKB	10.41900756	17.13029677	0.717332281
TPRN	6.73804082	4.144426637	-0.701156643
TPRX1	1	1	0
TPSAB1	1	1	0
TPSB2	1	1	0
TPSG1	1	1	0
TPST1	38.05745278	27.69858469	-0.458366743
TPST2	119.818587	11.81161592	-3.34257347
TPT1	3890.126761	2983.020146	-0.383043446
TPTE	2.18362434	1	-1.126724683
TPTE2	1	1	0
TPX2	1.715704838	1	-0.77880138
TRA2A	71.49809981	42.34222548	-0.755807802
TRA2B	164.8636377	90.90109091	-0.858903719
TRABD	23.73911604	14.64364078	-0.696991926
TRABD2A	1	12.57142747	3.65207657
TRABD2B	1	1	0
TRAC	1	1	0
TRADD	2.246013607	15.61067367	2.797094224
TRAF1	2.37079214	1.381475546	-0.779159155
TRAF2	7.517906655	13.81475546	0.877807117
TRAF3	42.20633902	17.19937054	-1.295103929
TRAF3IP1	17.25063228	6.769230174	-1.349585563
TRAF3IP2	32.81675436	45.65776679	0.476427735
TRAF3IP3	1	1	0
TRAF4	56.21272943	16.78492788	-1.743730529
TRAF5	1	5.111459519	2.353735295
TRAF6	10.5437861	8.703295938	-0.27675925
TRAF7	68.65938817	36.40188063	-0.915444015
TRAFD1	44.8890775	31.08319978	-0.530229422
TRAIP	1	1	0
TRAK1	149.8902136	62.09732578	-1.271303147
TRAK2	18.40483372	13.95290301	-0.399519398
TRAM1	246.0008792	155.1397038	-0.665095519
TRAM1L1	8.672108092	4.282574192	-1.017904499
TRAM2	21.1811561	3.868131528	-2.453072579
TRANK1	16.87629668	1.5196231	-3.473212902
TRAP1	53.40521242	56.70957115	0.086611689
TRAPPC1	167.0160674	128.6153733	-0.376923803
TRAPPC10	8.578524192	5.318680851	-0.689661004
TRAPPC11	23.86389457	15.47252611	-0.625120752
TRAPPC12	46.13686284	49.8712672	0.112288953
TRAPPC13	31.38180123	13.60753413	-1.205522507
TRAPPC2	27.20172035	14.91993589	-0.866456559
TRAPPC2B	1	4.973311965	2.314206931
TRAPPC2L	26.73380085	41.99685659	0.651616383
TRAPPC3	81.76113421	80.67817187	-0.019236816
TRAPPC3L	1	1.036106659	0.051172525
TRAPPC4	101.5073372	90.90109091	-0.159214499
TRAPPC5	2.308402873	19.06436253	3.045911354
TRAPPC6A	27.07694181	23.00156784	-0.235332602
TRAPPC6B	14.84864551	18.37362476	0.307304935
TRAPPC8	37.58953328	17.95918209	-1.065609355
TRAPPC9	19.09111566	39.57927439	1.051843749
TRBC1	1	1	0
TRBC2	1	1	0
TRDMT1	10.7309539	1.795918209	-2.578984773
TRDN	1	1	0
TREH	1	1	0
TREM1	1	1	0
TREM2	1	1	0
TRERF1	9.545557828	3.591836419	-1.410107861
TREX2	1	1	0
TRGC2	1	1	0
TRH	1	1	0
TRHDE	1	1	0
TRIAP1	57.3045416	39.30297928	-0.544010806
TRIB1	22.210579	41.51334015	0.902328013
TRIB2	10.88692707	3.453688864	-1.656386773
TRIB3	21.05637756	18.99528875	-0.14861562
TRIL	2.901100909	1	-1.536600477
TRIM11	33.25347923	18.09732965	-0.877728458
TRIM13	57.92843427	23.4160105	-1.306776374
TRIM14	18.56080689	17.47566565	-0.08691202
TRIM15	1	1	0
TRIM16	2.869906275	3.799057751	0.404638021
TRIM16L	1.18539607	5.940344847	2.325177504
TRIM17	1	1	0
TRIM2	234.6772273	49.18052943	-2.254518681
TRIM21	10.01347733	6.009418624	-0.736645728
TRIM22	1	1.450549323	0.536599352
TRIM23	33.3158685	17.61381321	-0.919502232
TRIM24	49.72424568	10.49921415	-2.243668137
TRIM25	1.746899472	18.64991987	3.416300938
TRIM26	30.75790856	24.31396961	-0.339171955
TRIM27	84.53745658	40.61538104	-1.057564528
