hgnc_gene_id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
CERS6	2.18586789964023E-145	-0.643674227	0.221	0.542	3.59203671947879E-141
LY6H	0	-0.643688803	0.002	0.313	0
NT5C3B	3.04563152819911E-227	-0.643717943	0.147	0.52	5.0048862902896E-223
CCDC50	3.5645703959344E-207	-0.645644948	0.161	0.527	5.857658531639E-203
DLGAP4	2.14279347854738E-206	-0.645754982	0.181	0.56	3.52125252329691E-202
IDI1	1.95012889837086E-99	-0.645943712	0.38	0.648	3.20464681869283E-95
HACD3	8.59477455720953E-121	-0.64673698	0.421	0.701	1.41237930298624E-116
ZNF207	9.91771757125199E-126	-0.65021154	0.321	0.629	1.62977852848384E-121
ELOVL5	1.28871700507377E-220	-0.650224832	0.156	0.53	2.11774865443773E-216
PLXDC2	0	-0.65216877	0.003	0.404	0
YY1	5.767904831712E-142	-0.652384422	0.299	0.636	9.47839800995233E-138
DCLK1	0	-0.652833624	0.001	0.333	0
LPGAT1	5.48732178059821E-117	-0.653042508	0.253	0.549	9.01731588205704E-113
EIF2AK2	5.46924013849013E-138	-0.653087258	0.282	0.604	8.98760231958083E-134
NR2F6	1.65333055658042E-234	-0.653698046	0.161	0.556	2.7169181036286E-230
ANKS4B	0	-0.654762941	0.002	0.426	0
UBR4	4.81053126618291E-171	-0.65489896	0.203	0.55	7.90514602971837E-167
LY6E	3.57869692994983E-294	-0.6568335	0.096	0.468	5.88087266498655E-290
CDC42BPB	1.36829702486542E-211	-0.657059694	0.158	0.526	2.24852250096135E-207
CBX5	1.16403725990384E-111	-0.65714415	0.381	0.653	1.91286242919999E-107
SSBP4	8.29837456311693E-135	-0.657936217	0.329	0.648	1.36367189195701E-130
MOB1B	3.36731208804171E-278	-0.658154962	0.114	0.497	5.53350395427894E-274
PNISR	4.76082102675521E-120	-0.659122807	0.647	0.864	7.82345719326683E-116
SERINC1	1.96735940639622E-112	-0.659253611	0.542	0.772	3.23296171253092E-108
IGF2BP1	0	-0.660149997	0	0.418	0
OTUB1	1.06353994441294E-189	-0.660943837	0.2	0.567	1.74771519065378E-185
BRD3	3.62123979154652E-281	-0.66209806	0.123	0.517	5.9507833494484E-277
REEP3	3.62599942636017E-177	-0.662221541	0.194	0.545	5.95860485733766E-173
SCRN1	7.40251167593065E-174	-0.662458142	0.215	0.57	1.21645474370568E-169
LMX1A	0	-0.663220651	0	0.397	0
SCARB2	2.81779321178675E-120	-0.66345148	0.541	0.789	4.63047958492917E-116
GIPR	5.07357923862203E-270	-0.66806421	0.124	0.511	8.33741276282758E-266
RIMS2	2.49273812084452E-168	-0.668130259	0.268	0.63	4.0963165539838E-164
LCORL	2.20402755744154E-241	-0.669571099	0.142	0.524	3.62187848514368E-237
SESN3	6.86489163541866E-228	-0.671760309	0.133	0.496	1.12810764244835E-223
ZNRF1	0	-0.672297029	0.095	0.501	0
GSK3B	2.70154761855357E-243	-0.672804017	0.172	0.578	4.43945320156908E-239
GOLM2	0	-0.673409218	0	0.438	0
RAD21	5.41324079436691E-122	-0.673509259	0.416	0.697	8.89557859738314E-118
PTPRF	3.81848989360904E-184	-0.674233425	0.232	0.607	6.27492444216774E-180
AHCYL1	1.40188048547158E-128	-0.674250424	0.435	0.718	2.30371020177545E-124
PAFAH1B3	1.71010077537748E-139	-0.677300233	0.247	0.563	2.81020860417781E-135
MMUT	0	-0.677464582	0	0.425	0
BIRC6	9.88849416288334E-190	-0.677503227	0.204	0.575	1.62497624578662E-185
NRIP1	7.02298253039729E-228	-0.678211336	0.146	0.52	1.15408671922019E-223
RNF213	2.24348838702831E-161	-0.679572537	0.223	0.567	3.68672446640362E-157
FUS	3.57261820260571E-124	-0.681003415	0.511	0.777	5.87088349234196E-120
ANK3	0	-0.681968529	0.037	0.421	0
LLGL2	8.18743891575353E-179	-0.682176378	0.246	0.622	1.34544183702578E-174
AP2S1	1.24348410878488E-126	-0.682284377	0.449	0.723	2.0434174359662E-122
CXXC5	3.3908064540117E-140	-0.684167541	0.472	0.779	5.57211224587743E-136
GARS1	0	-0.684534156	0	0.44	0
NSD1	1.82015693011939E-197	-0.6856132	0.208	0.581	2.9910638832652E-193
ERO1B	2.18099594464439E-36	-0.686265796	0.903	0.915	3.58403063583412E-32
USP22	3.59493243319585E-182	-0.690719391	0.218	0.579	5.90755246747074E-178
BCAT2	3.38943587868592E-281	-0.691534409	0.128	0.529	5.56985997944457E-277
INSM1	1.00958534402275E-167	-0.691876044	0.228	0.582	1.65905159583259E-163
USP47	8.60984928484981E-174	-0.692133719	0.261	0.625	1.41485653297937E-169
RGS4	3.52638055755302E-78	-0.692682792	0.232	0.46	5.79490117022688E-74
TMEM132B	0	-0.694761691	0.044	0.426	0
TMEM37	3.31781054010348E-138	-0.69514216	0.303	0.623	5.45215806055205E-134
CHD8	3.56583888626407E-269	-0.695287773	0.145	0.553	5.85974304179774E-265
ANTKMT	0	-0.695573963	0	0.449	0
FASN	1.74131342687609E-307	-0.698270785	0.119	0.526	2.86150035438547E-303
SYP	8.18184880782155E-153	-0.698433775	0.35	0.69	1.34452321458932E-148
SHC2	0	-0.69879942	0.059	0.475	0
IDH2	0	-0.699977258	0.12	0.542	0
WFS1	2.51373081685979E-222	-0.700076864	0.164	0.542	4.1308138513457E-218
MTRNR2L6	0	-0.70027494	0.018	0.452	0
SESTD1	3.78912867444236E-255	-0.700917334	0.158	0.563	6.22667515071113E-251
NRXN1	4.94859264799685E-143	-0.701043209	0.317	0.648	8.13202229845322E-139
UBE2R2	1.24198800540069E-226	-0.70120113	0.186	0.581	2.04095888927496E-222
MARCHF8	0	-0.701560258	0	0.439	0
HIPK2	1.63029682925682E-131	-0.702604752	0.362	0.671	2.67906677951773E-127
TSPAN7	1.0828506600257E-173	-0.702816129	0.247	0.606	1.77944848962024E-169
KHDRBS1	8.05051132280564E-143	-0.703401373	0.339	0.668	1.32294052567665E-138
ETNK1	6.25042388449855E-152	-0.706133643	0.292	0.632	1.02713215693965E-147
SPATC1L	0	-0.707365208	0.046	0.49	0
PTOV1	7.52826420347532E-233	-0.708847589	0.192	0.598	1.2371196565571E-228
HARS1	0	-0.709503541	0	0.461	0
MIB1	1.15087727298789E-218	-0.709845774	0.191	0.584	1.89123662270099E-214
SFPQ	4.28996364638637E-139	-0.711212529	0.407	0.726	7.04969726010673E-135
MYG1	0	-0.711482546	0	0.46	0
USP9Y	0	-0.711803289	0.089	0.521	0
LAMB1	0	-0.711902805	0.018	0.444	0
NAV1	1.47069219197114E-190	-0.712468282	0.223	0.595	2.41678847906617E-186
BAZ2B	1.34957938751547E-137	-0.71280496	0.374	0.681	2.21776380750418E-133
COA3	1.20953040058137E-137	-0.714275291	0.452	0.74	1.98762130727536E-133
RTN1	1.79600480035617E-113	-0.715398403	0.177	0.441	2.95137468842529E-109
KDM5A	3.62770391542326E-191	-0.718710679	0.24	0.62	5.96140584421505E-187
EPHX1	5.5562803065993E-261	-0.718747205	0.124	0.502	9.13063542783464E-257
KMT2C	9.62376726528827E-158	-0.718898181	0.29	0.632	1.58147367470482E-153
ISL1	1.36548167629744E-102	-0.720305454	0.393	0.65	2.24389603865958E-98
PROX1	2.62400927557771E-204	-0.72091964	0.204	0.586	4.31203444255686E-200
NIPSNAP1	0	-0.720990417	0.087	0.53	0
DNMT3A	0	-0.721680125	0.106	0.542	0
AKAP9	1.26868000215269E-145	-0.722012631	0.674	0.892	2.08482184753751E-141
PPM1G	9.28488506134504E-167	-0.722659413	0.287	0.64	1.52578516213083E-162
VLDLR	7.66301626633314E-211	-0.722794739	0.178	0.552	1.25926346304653E-206
ETFDH	2.18591768699579E-245	-0.723084581	0.166	0.566	3.59211853504018E-241
MAPK3	2.86254023671943E-297	-0.723137779	0.116	0.512	4.70401237100103E-293
RTN4	2.21672411484341E-138	-0.72317333	0.857	0.972	3.64274273792218E-134
NTM	0	-0.724087706	0	0.4	0
AOPEP	0	-0.724280335	0	0.452	0
PSMB5	7.57336148953697E-156	-0.725485658	0.66	0.877	1.24453049357561E-151
GCHFR	1.61787207614925E-243	-0.726443975	0.161	0.556	2.65864918273606E-239
PLEKHA1	1.52236071117118E-141	-0.726461036	0.399	0.71	2.50169535666759E-137
RBM5	1.02380339383963E-250	-0.727908311	0.178	0.591	1.68241611709666E-246
PHLDB2	0	-0.72862614	0.139	0.57	0
PGLS	6.10509787241436E-182	-0.729138699	0.311	0.681	1.00325073337385E-177
WDR6	1.16694697063684E-223	-0.729720489	0.192	0.584	1.91764395684753E-219
FKBP8	7.52017615337756E-164	-0.730329857	0.395	0.737	1.23579054728453E-159
PSME4	0	-0.733347829	0.097	0.516	0
ARID1B	1.1548741475589E-170	-0.733492151	0.308	0.664	1.89780468668354E-166
MAP1LC3A	8.12264623875311E-137	-0.733507485	0.436	0.73	1.3347944564143E-132
KLHDC8B	0	-0.735196173	0.038	0.496	0
PBX1	6.20082213105571E-215	-0.736273523	0.197	0.582	1.01898110079638E-210
CCNI	2.44134430573696E-174	-0.737764222	0.873	0.979	4.01186109761754E-170
ADAMTS5	0	-0.738320636	0.042	0.45	0
MRPL41	1.01342094379961E-136	-0.738452053	0.45	0.733	1.66535463694589E-132
SCN3B	0	-0.740391225	0.11	0.539	0
METRN	2.71347386078168E-133	-0.742465557	0.505	0.814	4.45905159542254E-129
CD74	0	-0.744698237	0.015	0.444	0
MAST4	7.08324050510109E-145	-0.74545183	0.302	0.623	1.16398891220326E-140
SLC17A6	1.29247066314484E-159	-0.747081551	0.163	0.479	2.12391704074591E-155
ACTB	3.82077798757787E-169	-0.747637276	0.844	0.994	6.27868446698671E-165
IGF2BP2	0	-0.748613182	0.048	0.492	0
KCTD12	0	-0.749207416	0.029	0.383	0
ATP6AP1	1.67471375743907E-167	-0.750881805	0.343	0.692	2.75205711759962E-163
GABRB3	3.06865154559397E-182	-0.751790649	0.273	0.639	5.04271508487458E-178
DHCR24	0	-0.751974835	0.025	0.479	0
ARGLU1	3.24781835175513E-152	-0.752221871	0.398	0.726	5.3371398974392E-148
RUNX1T1	2.03953825293447E-277	-0.752876737	0.16	0.582	3.35157321104721E-273
PDZK1	0	-0.75301302	0.023	0.449	0
DCTN1	1.57658731503309E-272	-0.755543924	0.154	0.565	2.59080593479388E-268
NFASC	1.54094881084614E-182	-0.755772282	0.264	0.633	2.53224118086347E-178
TMEM176B	1.6859165513424E-168	-0.761746495	0.217	0.568	2.77046666882097E-164
ATP2A3	1.00518734321498E-143	-0.766548399	0.332	0.654	1.65182436110518E-139
TPGS1	1.98202570204693E-302	-0.768611844	0.155	0.594	3.25706283617373E-298
MDK	3.85747603948439E-126	-0.770228527	0.235	0.533	6.3389903756847E-122
SORBS2	1.06546427977618E-213	-0.772955229	0.226	0.616	1.7508774509562E-209
GC	1.11796707999455E-231	-0.77388597	0.037	0.259	1.83715530255505E-227
TMEM190	0	-0.775518093	0.001	0.455	0
ATP5F1D	1.36695306442684E-182	-0.7758568	0.425	0.806	2.24631397077263E-178
PEG3	1.34395178859646E-219	-0.777269883	0.117	0.451	2.20851597420056E-215
MXD4	1.93950339660549E-270	-0.777796591	0.181	0.608	3.1871859316418E-266
NOVA1	0	-0.777918469	0.13	0.56	0
GPBAR1	0	-0.77909107	0	0.465	0
DPYSL2	1.40923114581032E-201	-0.779980552	0.241	0.618	2.3157895419101E-197
AKAP12	5.54487840850134E-209	-0.782408327	0.089	0.389	9.11189868869026E-205
SCGN	7.38200075476137E-141	-0.786876351	0.879	0.966	1.21308418402994E-136
MAP2K2	1.07184350206608E-204	-0.786932826	0.307	0.706	1.7613604269452E-200
PRDX2	7.81449980738411E-186	-0.788708824	0.801	0.972	1.28415675334743E-181
MACF1	9.5821926921231E-168	-0.789063986	0.443	0.785	1.57464172509659E-163
FNBP1L	4.01283362718516E-175	-0.789644344	0.283	0.641	6.59428949955337E-171
PLCL1	0	-0.791305428	0	0.483	0
SSTR2	9.94948506636021E-139	-0.791541366	0.202	0.504	1.63499888095497E-134
N4BP2L2	6.68132548131961E-159	-0.792346231	0.63	0.86	1.09794221634525E-154
KAT6B	5.73954046185874E-218	-0.793470662	0.252	0.65	9.43178684097246E-214
ZNF703	0	-0.794625914	0.03	0.492	0
KCNK16	1.42327953971206E-110	-0.796791099	0.38	0.639	2.33887526760883E-106
SARS1	0	-0.801560493	0	0.488	0
ARID1A	7.98741972365457E-296	-0.803048678	0.187	0.64	1.31257268318816E-291
HNRNPU	1.61700597815422E-158	-0.803178267	0.533	0.816	2.65722592390083E-154
KCNJ6	7.20772435652513E-169	-0.804157367	0.431	0.765	1.18444534350777E-164
SQLE	6.56434467063248E-181	-0.80499101	0.315	0.679	1.07871875972504E-176
KCNJ3	0	-0.80535529	0.042	0.48	0
CLTC	2.50832902374009E-189	-0.805823647	0.508	0.833	4.12193708471209E-185
SMARCA2	5.98059679704841E-161	-0.806245326	0.403	0.734	9.82791471658965E-157
N4BP2	0	-0.806264217	0.131	0.567	0
RYBP	3.00289625087116E-239	-0.807236271	0.232	0.651	4.93465940905658E-235
TMX4	1.45986492138848E-157	-0.808871404	0.388	0.707	2.3989960253177E-153
PRRC2C	1.6993511978304E-194	-0.810157631	0.51	0.831	2.7925438233947E-190
TNRC6B	2.84331308462794E-166	-0.81018378	0.412	0.738	4.6724163919691E-162
GPX3	2.79681008182856E-147	-0.810343576	0.373	0.744	4.59599800746888E-143
GNB2	2.20302318439926E-177	-0.811091394	0.441	0.773	3.62022799892331E-173
SYNJ2	1.43839458089554E-212	-0.81144428	0.238	0.631	2.36371381478564E-208
NREP	0	-0.811478288	0.054	0.506	0
CRISPLD1	0	-0.811743176	0	0.41	0
KLC1	1.11438723309932E-269	-0.812925426	0.169	0.585	1.83127254015211E-265
ATP2A2	1.57386513561615E-211	-0.813650827	0.268	0.67	2.58633257735801E-207
PALLD	1.22906531740733E-188	-0.814526404	0.261	0.639	2.01972303609546E-184
RNF8	4.57905226908781E-267	-0.815195346	0.179	0.6	7.52475659379199E-263
EPRS1	0	-0.816348015	0	0.529	0
MAP6	1.10503087628996E-293	-0.818577243	0.17	0.608	1.81589723900729E-289
RAB26	0	-0.818878396	0.105	0.55	0
TUBA1A	6.36145543417714E-150	-0.818881589	0.93	0.99	1.04537797149833E-145
KIF1B	0	-0.820145169	0.16	0.607	0
YWHAB	1.94327636313689E-202	-0.824182381	0.65	0.915	3.19338604754286E-198
NEUROD1	3.51620762304406E-145	-0.824665992	0.553	0.828	5.77818398694831E-141
SRRM2	2.12250233671621E-203	-0.825595647	0.488	0.847	3.48790808992576E-199
EEF1A2	5.69109894836668E-153	-0.825753132	0.404	0.725	9.35218290185097E-149
VAT1	2.54349030536217E-216	-0.826547001	0.291	0.69	4.17971761880166E-212
PRKAR2A	6.24367142479929E-251	-0.82708046	0.224	0.646	1.02602252523727E-246
YWHAZ	9.99625967139729E-173	-0.829190637	0.533	0.824	1.64268535180072E-168
LSAMP	1.45201834495579E-182	-0.830575211	0.25	0.616	2.38610174626585E-178
PLXNA2	4.37113754107771E-287	-0.832193678	0.122	0.512	7.183090321253E-283
ACAP3	0	-0.833737837	0.087	0.549	0
HMGCR	0	-0.834638299	0.133	0.575	0
DBN1	0	-0.836353711	0.035	0.511	0
UCP2	0	-0.836705976	0.029	0.446	0
ATRX	8.36490757010046E-192	-0.839004739	0.593	0.88	1.37460526099461E-187
PCBP4	0	-0.839183886	0.049	0.544	0
PROC	0	-0.842768282	0.043	0.536	0
PRODH2	0	-0.842770071	0	0.466	0
KCNK17	3.35120123174027E-201	-0.843582298	0.218	0.59	5.50702898411879E-197
KPNB1	2.26472226529593E-201	-0.844668235	0.409	0.773	3.72161809856081E-197
HSPA8	4.30972519729142E-214	-0.846924858	0.796	0.99	7.08217141670898E-210
SRGAP3	0	-0.847285171	0.083	0.548	0
CHD7	1.17370173429809E-255	-0.848858099	0.242	0.672	1.92874405997205E-251
CPNE1	0	-0.850416794	0.142	0.615	0
KCNH6	0	-0.852706214	0.015	0.512	0
NDUFB11	1.54849754210003E-205	-0.853325619	0.652	0.918	2.54464601093298E-201
SH3KBP1	0	-0.860926845	0.022	0.52	0
TMPRSS6	0	-0.863655694	0.024	0.473	0
H2AZ2	0	-0.865165663	0	0.527	0
SYT11	3.68339922116423E-209	-0.866684968	0.204	0.575	6.05292994013918E-205
MARCHF6	0	-0.866942381	0	0.534	0
PLXNC1	0	-0.869605381	0.053	0.562	0
RABL6	1.60706739875944E-263	-0.871276615	0.25	0.692	2.64089385638138E-259
GLG1	1.56911974238916E-225	-0.871558676	0.298	0.697	2.57853447266811E-221
APP	1.79499876565833E-180	-0.8719409	0.499	0.817	2.94972147160634E-176
SCAMP5	0	-0.872328681	0.168	0.627	0
MAP4K4	4.12699228017195E-285	-0.872820067	0.182	0.616	6.78188641400656E-281
NDN	0	-0.873207259	0.149	0.607	0
FCGRT	2.55126946147104E-300	-0.873924231	0.119	0.514	4.19250110603537E-296
DCAF7	6.44816277852634E-256	-0.875407027	0.246	0.675	1.05962658939523E-251
TUBB2B	5.08162269669253E-154	-0.879595467	0.334	0.661	8.35063057747483E-150
SET	7.77378589284596E-210	-0.882407397	0.617	0.902	1.27746623577138E-205
BTBD17	0	-0.884590247	0	0.464	0
APOC1	0	-0.887765178	0.001	0.442	0
RUFY3	1.23798074303188E-206	-0.888112851	0.395	0.756	2.03437375502428E-202
FKBP1B	0	-0.888227201	0.064	0.578	0
CACNA1A	2.84920755466083E-135	-0.889958752	0.428	0.708	4.68210277457415E-131
RHBDD2	1.49968835832589E-251	-0.89244247	0.318	0.754	2.46443787923693E-247
AP2M1	9.67454000486866E-220	-0.892803231	0.538	0.856	1.58981715900007E-215
GNB1	2.79536336121618E-232	-0.893425785	0.47	0.834	4.59362061148656E-228
CIAO2B	0	-0.89594667	0	0.539	0
ARID3A	0	-0.898617139	0.136	0.635	0
TCAF1	9.6908682855785E-233	-0.902359495	0.319	0.724	1.59250038536912E-228
SCD	3.21695485490324E-183	-0.909404955	0.461	0.8	5.28642191306249E-179
TENT5A	1.3393411858254E-177	-0.909561981	0.283	0.636	2.20093937066689E-173
EIF4G2	9.61680485859919E-223	-0.91119976	0.74	0.961	1.58032954241361E-218
ELAPOR1	0	-0.914963896	0	0.498	0
VCAN	0	-0.916317037	0.025	0.291	0
PAX4	0	-0.918211313	0.013	0.515	0
FADS1	6.26450333011058E-242	-0.919060801	0.248	0.669	1.02944583223707E-237
SLC9A3R1	5.9302171253521E-272	-0.919100271	0.269	0.717	9.74512580209111E-268
RAC1	5.23372683444663E-235	-0.92038816	0.488	0.861	8.60058330704615E-231
H2AC6	0	-0.920962637	0	0.538	0
GNG3	0	-0.921817567	0	0.369	0
DYNLL1	5.76678492115086E-217	-0.923236818	0.75	0.963	9.47655766092721E-213
SMIM32	0	-0.923550131	0.011	0.453	0
SCAND1	1.71703815403292E-263	-0.925394603	0.611	0.937	2.8216087985223E-259
FSIP2	0	-0.926358513	0.052	0.54	0
DAAM1	2.98140943929102E-226	-0.929121466	0.389	0.778	4.89935013158694E-222
GAS2L3	0	-0.929727557	0.002	0.513	0
CBX6	7.28185672886323E-251	-0.931323031	0.292	0.715	1.19662751625409E-246
PPP2R1A	1.38554271265439E-256	-0.931871194	0.327	0.759	2.27686233970497E-252
MAB21L4	0	-0.93203741	0	0.517	0
CERT1	0	-0.9337337	0	0.572	0
GUCY1A2	1.44374223711466E-262	-0.935207033	0.152	0.551	2.37250161825051E-258
VCP	3.6441741664017E-243	-0.935549272	0.46	0.853	5.98847140764792E-239
MYH10	0	-0.939261039	0.158	0.621	0
P4HTM	0	-0.941060977	0.234	0.713	0
KIDINS220	1.29723331082769E-221	-0.941068666	0.337	0.731	2.13174349968314E-217
ABLIM1	8.1171189995858E-209	-0.943378224	0.315	0.7	1.33388616520193E-204
DSP	1.74539009570839E-180	-0.944528808	0.659	0.919	2.8681995442776E-176
LCOR	0	-0.944698537	0.197	0.678	0
STMN4	0	-0.946932245	0.002	0.359	0
GAST	0	-0.952807896	0.002	0.36	0
PTPRN	5.93071532075622E-219	-0.952854651	0.868	0.982	9.74594448659869E-215
TUG1	0	-0.955605881	0	0.578	0
CBLN1	0	-0.967981962	0.006	0.485	0
APOC3	0	-0.968075233	0	0.499	0
SPTBN1	5.2713703870583E-262	-0.969692689	0.329	0.767	8.6624429570529E-258
KDM5B	0	-0.972931765	0.113	0.639	0
CST3	1.04531742532884E-242	-0.974241096	0.731	0.972	1.71777012504289E-238
LRRFIP1	0	-0.986106302	0.216	0.698	0
COX5A	2.99090256107624E-227	-0.988576557	0.557	0.869	4.91495017861659E-223
MICOS13	0	-0.991066875	0	0.604	0
GDAP1	0	-0.992522775	0.234	0.706	0
BEX3	1.48956481538166E-234	-0.992819627	0.539	0.9	2.44780186111669E-230
TMED8	0	-0.998843806	0.19	0.673	0
MAGED1	0	-0.999399831	0.259	0.742	0
PEG10	2.84354479833533E-183	-1.001580942	0.284	0.651	4.67279716710444E-179
DICER1	0	-1.001809639	0.285	0.759	0
FXYD6	0	-1.002321316	0.081	0.561	0
PCDH7	2.57974588893697E-154	-1.005718931	0.188	0.497	4.23929641929013E-150
BPTF	6.18198759057321E-277	-1.007452482	0.417	0.831	1.0158860207589E-272
SERPINA1	0	-1.01187947	0.073	0.506	0
UBB	1.03499153537339E-285	-1.015957177	0.803	0.997	1.7008015900791E-281
DYNC1H1	7.45357067168536E-278	-1.01751376	0.519	0.899	1.22484526847806E-273
IGDCC3	0	-1.019300556	0	0.493	0
GPX1	0	-1.023289209	0	0.606	0
TTC3	2.66618465971429E-270	-1.024517497	0.814	0.982	4.3813412513085E-266
ATP2B1	3.37277576338875E-269	-1.030414076	0.425	0.834	5.54248241197673E-265
PALM2AKAP2	0	-1.030441114	0	0.513	0
ANKRD11	7.94356359279076E-287	-1.037919737	0.403	0.836	1.30536580520331E-282
SYT13	3.87283255300431E-234	-1.043362435	0.463	0.819	6.36422573435199E-230
CCDC28B	0	-1.0436092	0.142	0.676	0
MAGED2	4.03407348396254E-294	-1.047376126	0.399	0.837	6.62919295619565E-290
SLC25A1	0	-1.047621967	0.233	0.706	0
TMEM132A	0	-1.055976806	0.079	0.623	0
COL5A2	0	-1.060114391	0.005	0.369	0
COTL1	0	-1.060442866	0.05	0.629	0
TM7SF2	0	-1.060542295	0.115	0.673	0
H2AJ	0	-1.061029433	0	0.577	0
CACNA2D1	0	-1.071419627	0.282	0.754	0
PCYOX1	0	-1.076154699	0.177	0.698	0
SERINC2	0	-1.079699675	0.05	0.609	0
EVA1B	0	-1.085451273	0.033	0.614	0
ANXA6	0	-1.086128959	0.284	0.78	0
C1orf122	6.57953787040758E-300	-1.092290012	0.497	0.892	1.08121545824408E-295
NCAM1	0	-1.096274228	0.155	0.677	0
SEPTIN2	0	-1.101585186	0	0.65	0
RBP1	2.39937842796625E-282	-1.101773461	0.557	0.943	3.94289857067695E-278
DPEP1	0	-1.110810619	0.001	0.57	0
FARP1	0	-1.119187505	0.208	0.746	0
MLLT11	0	-1.126793021	0.195	0.65	0
SEPTIN11	0	-1.132194612	0	0.6	0
JPT1	0	-1.137465172	0.226	0.687	0
CAPNS1	0	-1.155395258	0.297	0.832	0
POLR2J3.1	0	-1.163614384	0	0.646	0
IFI6	4.23010522435274E-299	-1.165655313	0.384	0.829	6.95133191517885E-295
ATP5MJ	0	-1.167944637	0	0.663	0
HMGCS1	0	-1.172063302	0.133	0.687	0
PKM	1.04244532641216E-296	-1.172223628	0.608	0.941	1.71305040489311E-292
CLU	1.74483407998183E-191	-1.174093549	0.546	0.848	2.86728584363414E-187
SMC2	0	-1.190580211	0.101	0.596	0
EVL	0	-1.201895912	0.124	0.689	0
ATP5MK	0	-1.204236291	0	0.661	0
VWA5B2	0	-1.206437119	0.093	0.695	0
PODXL2	0	-1.207516694	0.116	0.713	0
CKB	0	-1.215127369	0.241	0.76	0
FTCD	0	-1.219258241	0.028	0.671	0
TAGLN2	0	-1.220927177	0.588	0.943	0
NBEA	8.76683733769954E-298	-1.226181557	0.324	0.773	1.44065437970416E-293
CFL1	0	-1.232458173	0.832	0.997	0
USH1C	0	-1.247293284	0.105	0.734	0
CD81	0	-1.270740753	0.475	0.939	0
KIF12	0	-1.272992805	0.031	0.703	0
ANK2	0	-1.289761118	0.01	0.612	0
C4orf48	0	-1.300766023	0.422	0.923	0
C9orf16	0	-1.307865977	0.614	0.966	0
SLC29A4	0	-1.308600321	0.167	0.792	0
A1CF	0	-1.314943703	0.135	0.798	0
SEPTIN7	0	-1.315111433	0	0.715	0
MACROH2A1	0	-1.325485914	0	0.731	0
DDX17	0	-1.355983973	0.579	0.969	0
BACE1	0	-1.356353965	0.131	0.777	0
APLP1	0	-1.378031536	0.263	0.84	0
NEFL	0	-1.391069858	0.012	0.421	0
VIL1	0	-1.398931402	0.038	0.734	0
GNAI2	0	-1.418758587	0.402	0.949	0
SOX4	6.84315906567388E-306	-1.431461357	0.243	0.704	1.12453632926219E-301
ZKSCAN1	0	-1.445907815	0.453	0.947	0
PCSK1N	0	-1.450884867	0.727	1	0
H2AZ1	0	-1.458695437	0	0.746	0
PYY	0	-1.46088809	0.001	0.398	0
ARFGEF3	0	-1.463210519	0.37	0.891	0
CADPS	0	-1.475261574	0.481	0.935	0
RAB3B	0	-1.490403055	0.577	0.969	0
QDPR	0	-1.506626565	0.304	0.906	0
F10	0	-1.535780883	0.034	0.788	0
CAMK2N1	0	-1.536270946	0.519	0.972	0
DDC	0	-1.594553962	0.046	0.747	0
MARCKS	0	-1.612155846	0.408	0.954	0
GTF2I	0	-1.640422555	0.501	0.987	0
APOE	0	-1.642436153	0.002	0.744	0
PRXL2A	0	-1.642625083	0	0.829	0
MAP1B	0	-1.6851701	0.816	0.992	0
H1-10	0	-1.691067884	0	0.82	0
APOA1	0	-1.716418217	0	0.541	0
DCX	0	-1.728127852	0.071	0.814	0
CD24	0	-1.745985291	0.356	0.935	0
QPRT	0	-1.756548154	0.007	0.874	0
PTMS	0	-1.777074458	0.454	0.991	0
TMSB10	0	-1.78411218	0.699	0.989	0
FEV	0	-1.787144726	0.004	0.566	0
MAFB	0	-1.816859917	0.351	0.945	0
TLE5	0	-1.820479842	0	0.889	0
MARCKSL1	0	-1.829186679	0.034	0.832	0
